"Sample","MAPK14","HIF1A","HIF1A.1","HIF1A.2","SOCS3","SOCS3.1","MYD88","MYD88.1","C3AR1","BCL2","BCL2.1","S100A12","IL1R2","GATA3","GATA3.1","CD177","CD177.1","ITGAM","ITGAM.1","ITGAM.2","IL10","FCGR1A","FCGR1A.1","BCL2.2","BCL2.3","HMGB1","HMGB1.1","MAPK14.1","MAPK14.2","HMGB1.2","MYD88.2","MYD88.3","HIF1A.3","HIF1A.4","MAPK14.3","HIF1A.5","HIF1A.6","S100A8","MAPK14.4","ARG1","HMGB1.3","HIF1A.7","HMGB1.4","GATA3.2","HMGB1.5","MAPK14.5","HMGB1.6","FCGR1A.2","FCGR1A.3","Label"
"GSM1692392",9.99968705,8.95974701,4.981103805,6.051484138,2.540899518,7.196362351,4.234201981,9.407367345,8.868705138,3.646574357,3.049486205,12.31321064,11.11647592,4.968592311,3.059467991,8.568210278,9.675425955,8.811948443,10.23546764,7.406910995,2.322931013,8.927304331,4.652889301,2.656969914,2.535550364,4.70180706,5.421111552,7.642272501,7.31479829,7.847314013,3.6047427,4.592563828,5.118257949,5.429733252,8.323570952,6.259598013,6.569986045,13.10309618,6.342486285,8.815224421,7.42306355,6.537792074,7.91094969,2.780953938,7.323452166,9.422584875,2.556716197,2.720129145,2.523864392,"Sepsis"
"GSM1692399",9.527246582,8.779211346,4.930829205,6.037672454,2.755326455,5.075084721,3.947471152,8.867167857,8.471486068,3.50403997,2.873449394,11.27194246,11.66616852,4.322892342,2.309197619,7.782842781,8.837483392,8.18948104,9.730852445,6.825824055,2.755081016,7.475910508,3.314791921,2.7081274,2.730331979,4.697638246,6.014209738,6.451468955,6.578486611,7.545586874,4.074149623,4.623340191,5.149928546,5.650040539,7.574239857,6.196683814,6.552515094,12.83375275,5.624975291,10.30943375,7.698864017,6.090582314,7.70175338,2.28793177,7.539493559,8.547085319,2.913339835,2.30343715,2.417807819,"Sepsis"
"GSM1692410",8.316681892,7.184546872,2.295949643,3.516634134,2.8833945,3.994809241,3.259712403,8.215843422,8.018878809,3.394613054,2.428469761,11.5637814,9.901907656,4.795775107,1.916252528,5.116578651,6.323435051,7.144279114,8.788468585,6.012384396,2.553975211,7.589398192,2.210465582,2.827695457,3.223454053,3.574215589,4.584446089,6.194588356,5.704928785,7.375900528,3.039713224,4.231100654,3.152871324,2.986839826,6.760380081,3.792449722,4.574659095,12.78561375,5.029874927,8.358029649,6.940227813,3.996770502,7.815902044,2.265436488,6.962710599,8.07789013,3.158144477,2.393223815,2.369603047,"Sepsis"
"GSM1692413",10.40061147,9.092406719,5.637468423,6.944751854,2.987716139,8.106470817,4.643603149,9.560210714,9.47727331,2.996359186,2.467130842,11.15439685,10.04558779,4.302474672,3.030149697,7.182292825,9.0392778,8.643050875,10.45026954,7.14592207,2.132883378,11.10783508,7.595603488,2.133346561,2.224897597,3.622806792,5.476655871,7.702968789,7.076154606,7.654370046,4.477973361,4.761886864,6.251285756,6.158430849,8.23871647,7.224009492,7.08007627,12.7348962,6.632351782,6.735169376,6.982284916,7.084879402,7.656441821,2.772558585,7.202416546,9.774389542,2.565875958,2.837179572,3.052077522,"Sepsis"
"GSM1692420",8.920460354,8.413854417,4.136423776,5.227533304,2.672808657,3.809275487,3.164993385,8.927608693,7.697341741,2.475929063,2.295675782,11.33113065,9.063255839,4.307766109,2.248955608,3.760853994,4.893433265,6.987984328,9.530696366,6.401894635,2.240936787,7.898161619,3.605274468,2.538621991,2.395826519,3.535798951,4.340762635,7.101656685,5.857646329,7.76359383,3.159067485,3.462334546,3.569373225,4.337102391,7.38582006,5.088809243,5.828817322,12.75216112,5.874982061,7.593368397,7.48150651,5.41728105,8.163935296,2.522821102,7.178358049,8.825221241,2.328295744,2.312124204,2.380376736,"Sepsis"
"GSM1692427",9.173369562,9.065188928,4.257597755,6.403137699,2.414786081,6.06918267,3.526266908,8.467793945,8.887004302,3.297521161,2.286890384,11.56446055,10.40849025,4.211339806,2.286902039,6.766556966,8.121538305,7.574681702,9.486344431,6.349668359,2.166498323,7.825026122,3.193883782,3.084123242,3.406924738,3.642518305,5.836749908,6.623563199,5.99319035,7.062659957,3.158845995,4.209517999,5.23351788,5.209004997,7.38489561,6.688660278,6.616012243,12.54127571,4.533181442,7.918242555,6.987028511,6.461208159,7.314042355,2.668005583,6.862823927,8.4085008,2.658158726,2.226378096,2.457599035,"Sepsis"
"GSM1692429",9.892514637,8.939740567,4.811769443,6.378111692,2.626130662,7.557368059,4.344066635,8.557432344,7.901379062,3.682108387,3.024119527,12.07101471,10.51490021,4.278245188,2.551040409,6.763710575,7.81476105,8.605240847,10.05154283,6.979649836,2.832595647,9.34923555,5.583240702,2.746484769,2.812315158,4.618742931,7.352911541,6.768599253,7.095876155,7.421298564,4.607815934,5.351512717,5.716083615,5.628184977,7.968531502,6.890892929,6.619151873,12.86516288,6.398824742,7.345772302,8.225807608,6.743415814,8.016148615,2.616044463,8.299612268,8.583323974,3.349460469,3.603838412,2.932704245,"Sepsis"
"GSM1692430",9.390883737,9.11129781,5.652774076,6.333874641,2.408132868,5.087145479,4.672073602,9.092373189,7.820884652,3.323332913,3.706726366,11.65708687,10.02362018,4.380377547,2.798921768,7.500509949,8.226952491,7.739443009,9.2585998,6.71819874,2.199223694,8.303958552,3.603803077,2.569498938,2.293693837,5.062029708,6.981538848,6.259775042,6.874818038,7.922041874,4.659594951,5.267520622,5.590780864,5.452032293,7.838464053,6.851431935,6.866086216,13.04758621,5.848523686,9.148122403,8.085061673,6.709699906,8.324684233,2.993762136,8.036443393,8.322790967,4.137789562,2.338865626,2.156814605,"Sepsis"
"GSM1692443",9.895012069,9.093051881,6.04031111,6.888685063,4.10591934,8.927895427,4.893603548,9.796156803,9.978902089,1.82578588,2.112911159,11.59558951,12.2192067,4.518056005,2.537134326,10.58894675,11.45548098,9.103691767,10.63220687,7.815978521,3.037717798,10.04422217,6.120791542,2.458689904,2.38644848,2.640618344,3.886083953,7.21871563,7.960215338,6.474753443,5.214400674,5.600836071,6.541758673,6.068576797,8.957057093,7.34028,7.223883682,12.22642999,7.49409198,8.565299046,5.23115485,7.22824897,6.450182297,2.600879848,5.384012378,9.492030113,2.408120437,3.008463786,3.304971661,"Sepsis"
"GSM1692452",9.570063301,8.701014219,4.267217317,6.066789049,2.79767411,7.182389279,3.569550917,8.886648392,9.138945234,2.82015448,3.260341275,12.45102125,11.62449638,4.646685593,2.492582086,8.802736222,10.04044884,8.361354881,9.84377173,7.460472648,2.666655965,8.564693419,3.306884249,2.842583317,2.470366886,4.014662447,6.823722836,7.13631471,7.619601286,7.372556968,3.091884579,4.890858844,4.657035346,5.266332041,8.671284866,5.927426806,6.320031461,12.87615381,6.92152813,8.873225471,7.789577956,6.297330876,7.817396134,2.34003176,7.434257346,8.930286333,2.672064603,2.478832641,2.428262196,"Sepsis"
"GSM1692455",9.475374055,8.752154547,4.714118064,5.601180177,2.577583157,6.443357126,4.052098732,9.353017131,9.518735899,2.861112378,2.966125921,11.80768803,10.2067538,4.728980584,2.239990418,3.496356466,4.470101486,8.301760641,10.00196947,7.286665502,2.137197881,8.390390104,4.633478255,2.381730471,2.203418385,3.697404839,5.487227252,7.233284385,6.744325527,7.546703537,4.040496452,4.76377246,4.92760816,4.741308827,7.716453284,6.067394845,6.162364513,12.77306652,5.78529184,7.597705921,7.080783534,5.965175473,7.796807315,2.587030983,7.213401956,9.119335079,2.536548902,2.618472113,2.427634376,"Sepsis"
"GSM1692482",9.618081915,9.855047117,5.10027306,6.724080165,2.809974708,7.4444161,4.152048154,9.9309171,9.003111411,2.385981665,2.004537484,12.16486897,10.75493931,3.515951983,2.115690714,6.779264811,7.727107702,8.333564044,10.18889221,7.475432306,2.321741564,10.06676371,6.155333738,2.306620836,2.246037084,5.332061442,5.59763472,7.636247105,7.201167893,8.650880589,3.731403313,4.884433372,5.463716378,5.758404184,8.221330277,7.030597011,7.141891799,13.14204372,6.486285021,9.214416461,7.703190262,6.898438983,8.442455269,2.516721004,7.972046329,9.198549668,3.155691766,2.849547314,3.422125372,"Sepsis"
"GSM1692485",10.43293982,9.868430463,5.876064257,7.524308812,3.537932893,8.801652843,4.100133257,8.842946503,8.705809146,2.81740726,2.88457476,12.19808551,11.53125695,4.220793238,2.666139109,7.085129366,8.004948847,8.89628485,10.42130672,7.684393378,2.881361734,10.09929938,6.538931861,2.8143312,2.285897633,4.707575487,7.057667818,7.406218058,7.720538068,7.436403531,4.546499453,5.207407641,6.673707833,6.726175568,8.506967068,7.753823847,7.665233085,12.9781346,7.021174237,8.941856628,8.155546943,7.504859847,7.948504035,2.628926058,7.744796774,9.594030221,3.180532443,3.607361663,3.537264946,"Sepsis"
"GSM1692487",9.685405694,10.98526234,7.049415681,8.211209822,3.251072646,8.775490052,2.828182527,8.602649762,9.22374374,2.874189184,2.890153457,12.22280228,11.26318075,4.374287152,2.888306766,5.560279349,8.439827399,7.555699486,9.573175422,6.908359375,2.416865708,9.143824705,5.323304452,2.587018717,2.166759448,5.38700738,6.199344443,6.83809244,5.962257127,8.084565854,3.280884665,3.737356612,7.196041375,7.562372699,7.495120147,8.525187551,8.586664056,13.01063811,5.206154437,8.737393486,8.003142027,8.502878543,8.379106345,2.905234998,7.909146635,9.343765004,3.741347557,2.903952093,2.846818064,"Sepsis"
"GSM1692489",9.96431993,8.960244479,4.493106886,5.894321904,2.708822631,7.058692397,3.832325578,9.616103206,8.668807122,2.650624731,2.330329528,12.05295145,9.775301013,4.681149067,2.231191406,4.029988723,5.290220816,8.0625733,9.902363764,6.370523515,2.321094273,10.0543172,6.175194844,2.793351548,2.195247355,3.466709004,4.92850546,7.54412787,6.926491794,7.8376513,3.749045683,4.643761034,5.35771748,5.17794884,8.19487709,6.18690311,6.48433308,12.89863214,6.260884857,4.357555475,6.827698138,6.226831187,8.015075597,2.645624981,7.199757885,9.557743997,2.790537863,3.089744342,2.863355123,"Sepsis"
"GSM1692492",8.830908279,8.073805935,3.313158093,4.337537097,2.247585446,5.512356989,3.776060189,8.977063536,7.543688739,3.121460812,3.22631709,10.8918641,8.301816925,5.044287513,2.833402054,3.128167232,5.051510615,7.364070097,9.146819888,6.010996804,2.214659235,8.803360808,3.720504683,2.380728449,2.371498239,3.039311448,5.410296837,6.230464761,6.651119956,7.369151885,3.348329763,4.831997275,3.960621404,3.575320779,7.66937079,4.538839406,5.796194107,12.45856783,5.669152222,6.073035445,6.79303661,5.372276268,7.309826622,3.107712089,6.949945508,8.433684997,3.451195903,2.272050767,2.511459104,"Sepsis"
"GSM1692498",7.30278564,6.920019563,3.507861655,3.800927479,2.734050889,2.738211178,3.572377476,8.414102532,6.968044531,4.262556353,4.512806631,9.851469578,6.648058718,5.265468265,2.455106487,4.036380545,3.552845686,6.097159384,8.194095135,5.054912758,2.467182706,6.708251368,2.542334554,2.514514377,2.892650703,2.674191874,4.658938929,5.272436863,3.759857398,7.031476284,3.240075179,3.97394801,3.684417122,4.197734238,6.079896726,3.612660207,5.331066009,11.67951966,3.655842784,5.76303368,6.624593247,4.179156391,7.261026025,2.510199273,6.853730582,6.979412713,2.619492393,2.378401465,2.557093938,"Sepsis"
